roll_call_id,yea,nay,absent,nv,passed,chamber,desc,date,bill_id
816601,36,0,0,0,1,J,ED Vote Tally Sheet,2019-03-06,1202603
816074,36,0,0,0,1,J,ED Vote Tally Sheet,2019-03-06,1202508
875591,134,0,17,0,1,H,House Roll Call Vote 247 ,2019-05-30,1202508
824440,24,0,1,0,1,J,PS Vote Tally Sheet,2019-03-19,1227056
849764,28,0,9,0,1,J,ED Vote Tally Sheet (Joint Favorable),2019-04-23,1227056
871257,136,0,15,0,1,H,House Roll Call Vote 210 ,2019-05-23,1227056
877632,36,0,0,0,1,S,Senate Roll Call Vote 336 ,2019-06-05,1227056
949388,19,3,0,0,1,J,HED Vote Tally Sheet (Joint Favorable Substitute),2020-03-10,1351111
949031,33,0,4,0,1,J,ED Vote Tally Sheet (Joint Favorable),2020-03-09,1344039
262544,137,0,9,0,1,H,House Roll Call Vote 23,2013-04-10,454329
280334,36,0,0,0,1,S,Senate Roll Call Vote 323 PASS,2013-05-16,454329
979559,136,4,11,0,1,H,House Roll Call Vote 34 EMERGENCY CERTIFICATION ,2020-09-30,1379425
979637,35,0,0,1,1,S,Senate Roll Call Vote 58 PASS,2020-10-01,1379425
980219,35,0,0,1,1,S,Senate Roll Call Vote 58 PASS,2020-10-01,1379425
1042661,37,1,0,0,1,J,ED Vote Tally Sheet (Joint Favorable Substitute Change of Reference),2021-03-29,1471410
361891,34,0,0,2,1,S,Senate Roll Call Vote 285 ADOPT SENATE AMD A LCO 5157,2014-05-02,618560
361892,32,1,0,3,1,S,Senate Roll Call Vote 286 PASS AS AMENDED BY SEN A,2014-05-02,618560
365330,144,0,3,0,1,H,House Roll Call Vote 299 CONSENT CALENDAR,2014-05-07,618560
856881,40,10,1,0,1,J,FIN Vote Tally Sheet (Joint Favorable),2019-05-01,1253934
827676,35,0,2,0,1,J,ED Vote Tally Sheet,2019-03-25,1223368
873537,26,22,3,0,1,J,APP Vote Tally Sheet (Joint Favorable),2019-05-28,1223368
875657,36,0,0,0,1,S,Senate Roll Call Vote 274 ,2019-05-30,1223368
879486,133,17,1,0,1,H,House Roll Call Vote 352 AS AMENDED ,2019-06-05,1223368
722895,29,0,1,0,1,J,ENV Vote Tally Sheet,2018-03-14,1098760
750691,104,41,0,0,1,H,House Roll Call Vote 269 AS AMENDED ,2018-05-08,1098760
751605,36,0,0,0,1,S,Senate Roll Call Vote 393 ADOPT,2018-05-09,1098760
1177989,9,4,0,0,1,J,LAB Vote Tally Sheet (Joint Favorable),2022-03-24,1605232
734361,51,0,0,0,1,J,FIN Vote Tally Sheet,2018-04-05,1109667
741754,25,27,0,0,0,J,APP Vote Tally Sheet,2018-04-20,1109667
1021330,26,0,0,0,1,J,PD Vote Tally Sheet (Joint Favorable),2021-03-02,1425656
1086276,34,0,0,2,1,S,Senate Roll Call Vote 263 ,2021-05-26,1425656
1086277,11,23,0,2,0,S,Senate Roll Call Vote 262 ,2021-05-26,1425656
362255,144,0,3,0,1,H,House Roll Call Vote 245 AS AMENDED,2014-05-05,636824
363060,36,0,0,0,1,S,Senate Roll Call Vote 436 PASS,2014-05-07,636824
271460,26,8,0,2,1,S,Senate Roll Call Vote 153 PASS AS AMENDED BY SEN A,2013-04-24,516782
281195,99,32,14,0,1,H,House Roll Call Vote 208 AS AMENDED,2013-05-20,516782
191951,34,1,0,1,1,S,Senate Roll Call Vote 270 PASS AS AMENDED BY SEN A,2012-05-03,392797
1042885,35,3,0,0,1,J,ED Vote Tally Sheet (Joint Favorable Change of Reference),2021-03-29,1478609
1059948,40,10,1,0,1,J,APP Vote Tally Sheet (Joint Favorable),2021-04-21,1478609
828341,35,0,2,0,1,J,ED Vote Tally Sheet,2019-03-25,1202437
857859,48,0,3,0,1,J,APP Vote Tally Sheet (Joint Favorable Substitute),2019-05-02,1202437
274663,32,3,0,1,1,S,Senate Roll Call Vote 179 PASS,2013-05-01,469432
279289,45,87,13,0,0,H,House Roll Call Vote 162,2013-05-14,469432
279290,116,15,14,0,1,H,House Roll Call Vote 163,2013-05-14,469432
734356,51,0,0,0,1,J,FIN Vote Tally Sheet,2018-04-05,1109754
749500,28,6,0,2,1,S,Senate Roll Call Vote 231 PASS AS AMENDED BY SEN B,2018-05-05,1109754
749501,29,5,0,2,1,S,Senate Roll Call Vote 230 ADOPT SENATE AMD B LCO 5398,2018-05-05,1109754
749502,16,18,0,2,0,S,Senate Roll Call Vote 229 ADOPT SENATE AMD A LCO 4911,2018-05-05,1109754
751675,101,44,0,0,1,H,House Roll Call Vote 292 AS AMENDED ,2018-05-09,1109754
751676,97,48,0,0,1,H,House Roll Call Vote 291 SENATE AMD B,2018-05-09,1109754
767915,17,14,0,5,0,S,Senate Roll Call Vote 397 REPASS,2018-06-25,1109754
1032187,18,8,0,0,1,J,ET Vote Tally Sheet (Joint Favorable Substitute),2021-03-18,1446422
258148,11,25,0,0,0,S,Senate Roll Call Vote 83 ADOPT SENATE AMD A LCO 5458,2013-04-03,542001
258149,10,26,0,0,0,S,Senate Roll Call Vote 84 ADOPT SENATE AMD B LCO 5459,2013-04-03,542001
258150,10,26,0,0,0,S,Senate Roll Call Vote 85 ADOPT SENATE AMD C LCO 5461,2013-04-03,542001
258151,11,25,0,0,0,S,Senate Roll Call Vote 86 ADOPT SENATE AMD D LCO 5460,2013-04-03,542001
258152,14,22,0,0,0,S,Senate Roll Call Vote 87 ADOPT SENATE AMD E LCO 5462,2013-04-03,542001
258153,12,23,0,1,0,S,Senate Roll Call Vote 88 ADOPT SENATE AMD F LCO 5467,2013-04-03,542001
258154,12,24,0,0,0,S,Senate Roll Call Vote 89 ADOPT SENATE AMD G LCO 5475,2013-04-03,542001
258155,26,10,0,0,1,S,Senate Roll Call Vote 90 PASS EMERGENCY CERTIFICATION,2013-04-03,542001
258501,48,93,5,0,0,H,House Roll Call Vote 17 MOTION TO DIVIDE,2013-04-03,542001
258502,42,102,2,0,0,H,House Roll Call Vote 18,2013-04-03,542001
258503,27,117,2,0,0,H,House Roll Call Vote 19 EMERGENCY CERTIFI,2013-04-03,542001
258504,101,43,2,0,1,H,House Roll Call Vote 20 EMERGENCY CERTIFI,2013-04-04,542001
361199,35,0,0,1,1,S,Senate Roll Call Vote 245 PASS,2014-04-30,628824
573227,0,0,0,0,1,J,ET Vote Tally Sheet,2017-01-31,927271
597013,0,0,0,0,1,J,ET Vote Tally Sheet,2017-03-02,927271
608234,24,0,1,0,1,J,ET Vote Tally Sheet,2017-03-21,927271
644000,48,0,4,0,1,J,APP Vote Tally Sheet,2017-05-12,927271
437109,142,0,5,0,1,H,House Roll Call Vote 31 AS AMENDED,2015-04-22,728967
453881,36,0,0,0,1,S,Senate Roll Call Vote 313 PASS,2015-05-29,728967
285763,35,0,0,1,1,S,Senate Roll Call Vote 440 PASS,2013-05-30,526970
287542,141,0,4,0,1,H,House Roll Call Vote 423 AS AMENDED,2013-06-05,526970
1059800,46,3,2,0,1,J,APP Vote Tally Sheet (Joint Favorable Substitute),2021-04-21,1485300
361044,130,6,11,0,1,H,House Roll Call Vote 180 AS AMENDED,2014-04-30,629011
362979,36,0,0,0,1,S,Senate Roll Call Vote 382 PASS,2014-05-07,629011
563565,13,0,0,0,1,C,First Reading CC,2016-10-11,803130
564685,12,0,0,1,1,C,Final Reading CC,2016-11-01,803130
243930,13,0,0,0,1,C,Final Reading,2013-03-05,518864
252651,12,0,0,1,1,C,Final Reading,2013-03-19,526375
382392,13,0,0,0,1,C,First Reading,2014-12-02,659044
915713,12,0,0,0,1,C,First Reading CC,2020-02-04,1193802
942101,12,0,0,0,1,C,Final Reading CC,2020-03-03,1193802
778887,12,0,0,1,1,C,First Reading,2018-11-27,1124190
778888,12,0,0,1,1,C,Amendments #1 and #2 (McDuffie),2018-11-27,1124190
781061,13,0,0,0,1,C,Amendment (McDuffie and Cheh),2018-12-18,1124190
781062,13,0,0,0,1,C,Amendment in the Nature of a Substitute (McDuffie),2018-12-18,1124190
781063,13,0,0,0,1,C,Final Reading,2018-12-18,1124190
735881,13,0,0,0,1,C,Amendment in the Nature of a Substitute (Grosso),2018-04-10,1032759
735882,13,0,0,0,1,C,First Reading,2018-04-10,1032759
747947,13,0,0,0,1,C,Final Reading,2018-05-01,1032759
747948,3,10,0,0,0,C,Amendment (Mendelson #1),2018-05-01,1032759
747949,13,0,0,0,1,C,Amendment in the Nature of a Substitute (Grosso and Mendelson),2018-05-01,1032759
747950,7,6,0,0,0,C,Amendment (Nadeau),2018-05-01,1032759
747951,5,8,0,0,0,C,Amendment (Mendelson #2),2018-05-01,1032759
1073166,13,0,0,0,1,C,Amendment (Cheh and R White),2021-05-04,1407951
1073167,13,0,0,0,0,C,First Reading,2021-05-04,1407951
1079995,13,0,0,0,0,C,"Final Reading, CC",2021-05-18,1407951
1073594,13,0,0,0,1,C,Amendment (Mendelson),2021-05-04,1392609
1073595,12,1,0,0,1,C,Amendment (Nadeau),2021-05-04,1392609
1073596,13,0,0,0,1,C,First Reading,2021-05-04,1392609
1079703,13,0,0,0,1,C,Amendment (Mendelson),2021-05-18,1392609
1079704,13,0,0,0,1,C,Amendment (Mendelson),2021-05-18,1392609
1079907,13,0,0,0,0,C,Final Reading,2021-05-18,1392609
883376,38,1,2,0,1,H,House Third Reading,2019-06-18,1266466
889172,12,7,0,2,0,S,Senate Third Reading,2019-06-30,1266466
992091,20,1,0,0,1,S,Senate Third Reading,2021-01-28,1403538
1081188,38,3,0,0,1,H,House Third Reading,2021-05-20,1403538
71137,35,0,5,1,1,H,House Third Reading,2011-03-31,311749
944577,40,0,0,0,1,S,Senate: Third Reading RCS#23,2020-03-05,1277838
945354,38,0,0,2,1,S,Senate: Third Reading RCS#19,2020-03-06,1285754
949767,97,19,0,4,1,H,House: Third Reading RCS#720,2020-03-11,1285754
10453,40,70,0,10,0,H,House Roll Call No. 0998 - ,2010-04-27,85993
10454,111,0,0,9,1,H,House Roll Call No. 0999 - Quorum,2010-04-27,85993
10455,117,0,0,3,1,H,House Roll Call No. 1000 - Quorum,2010-04-27,85993
10456,83,34,0,3,1,H,House Roll Call No. 1001 - Passage,2010-04-27,85993
776826,38,0,1,1,1,S,Senate: Third Reading RCS#26,2014-05-01,639421
776827,117,1,0,2,1,H,House: Third Reading RCS#874,2014-05-02,639421
776828,115,0,0,5,1,H,House: Third Reading RCS#720,2014-04-25,639421
946419,81,39,0,0,1,H,House: Third Reading RCS#580,2020-03-09,1326012
950497,16,21,0,3,0,S,Senate: Third Reading RCS#23,2020-03-12,1326012
951501,21,14,0,5,1,S,Senate: Third Reading RCS#7,2020-03-13,1326012
715785,71,41,0,5,1,H,House: Third Reading RCS#761,2018-03-05,1029819
922950,76,40,0,4,1,H,House: Third Reading RCS#435,2020-02-13,1322719
1128863,8,0,0,0,1,S,Senate Agriculture,2022-01-26,1549143
715800,114,0,0,3,1,H,House: Third Reading RCS#801,2018-03-05,1024922
719236,37,0,0,1,1,S,Senate: Third Reading RCS#30,2018-03-08,1024922
273321,113,0,0,6,1,H,House: Third Reading RCS#317,2013-04-29,522024
273166,117,0,0,2,1,H,House: Third Reading RCS#71,2013-04-04,458899
273292,23,12,1,4,1,S,Senate: Third Reading RCS#19,2013-04-29,458899
273711,38,0,0,2,1,S,Senate: Third Reading RCS#35,2013-04-30,458899
275006,119,0,0,0,1,H,House: Third Reading RCS#425,2013-05-02,458899
512328,116,0,0,4,1,H,House: Third Reading RCS#697,2016-03-03,796324
516175,38,0,0,2,1,S,Senate: Third Reading RCS#25,2016-03-09,796324
1116392,6,4,0,0,1,S,Senate Education,2021-11-30,1526307
484970,110,0,0,10,1,H,House: Third Reading RCS#462,2016-01-14,795889
485016,35,0,5,0,1,S,Senate: Third Reading RCS#6,2016-01-15,795889
485017,35,0,5,0,1,S,Senate: Third Reading RCS#7,2016-01-15,795889
